Scan_Name,S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%,Profit Var 3Yrs%,ROE%,ROE 3Yr%,Company_Path,Ticker,Match_Quality,Match_Source,Down%,All time highRs.,52w HighRs.,3mth return%,PAT 12MRs.Cr.,PEG,Avg PAT 10YrsRs.Cr.,Avg Div Payout 3Yrs%,Sales Var 3Yrs%,Net BlockRs.Cr.,Net Block 3Yrs BackRs.Cr.,NP PY QtrRs.Cr.,Exp Qtr NPRs.Cr.
beaten_down4,334.,Elin Electronics,211.69,32.06,1051.24,0.00,9.39,58.61,295.48,0.65,6.97,,4.38,,/company/ELIN/consolidated/,ELIN.NS,HIGH,NSE,11.80,,,,,,,,,,,,
beaten_down4,118.,Ellen.Indl.Gas,469.35,82.46,6614.81,0.00,18.71,15.57,83.63,24.28,18.23,,17.76,,/company/ELLEN/,ELLEN.NS,HIGH,NSE,26.40,,,,,,,,,,,,
beaten_down4,363.,Elpro Internatio,88.22,16.10,1495.14,0.79,74.32,56.30,99.72,-28.42,5.24,,3.14,,/company/504000/consolidated/,504000.BO,HIGH,BSE,39.24,,,,,,,,,,,,
beaten_down4,53.,Engineers India,201.66,20.47,11334.15,1.98,65.40,-28.60,870.36,39.52,25.01,,23.17,,/company/ENGINERSIN/consolidated/,ENGINERSIN.NS,HIGH,NSE,21.06,,,,,,,,,,,,
beaten_down4,27.,Enviro Infra,245.50,22.56,4309.26,0.00,42.48,47.89,240.92,17.42,31.68,,27.39,,/company/EIEL/consolidated/,EIEL.NS,HIGH,NSE,37.37,,,,,,,,,,,,
beaten_down4,134.,Eveready Inds.,381.30,31.09,2771.57,0.39,30.23,22.82,374.14,7.09,16.98,,19.52,,/company/EVEREADY/consolidated/,EVEREADY.NS,HIGH,NSE,19.76,,,,,,,,,,,,
beaten_down4,237.,Everest Kanto,146.61,14.18,1645.08,0.48,51.58,48.41,386.88,12.86,11.79,,8.92,,/company/EKC/consolidated/,EKC.NS,HIGH,NSE,36.69,,,,,,,,,,,,
beaten_down4,306.,Exide Inds.,395.05,39.60,33579.25,0.51,274.58,24.05,4695.12,5.85,8.65,,5.74,,/company/EXIDEIND/consolidated/,EXIDEIND.NS,HIGH,NSE,26.12,,,,,,,,,,,,
beaten_down4,150.,FDC,457.30,27.67,7445.31,1.09,121.35,1.94,648.41,1.59,15.90,,11.83,,/company/FDC/consolidated/,FDC.NS,HIGH,NSE,19.76,,,,,,,,,,,,
beaten_down4,235.,Faze Three,479.95,25.56,1167.19,0.00,12.76,84.13,204.72,44.71,11.82,,8.53,,/company/FAZE3Q/,FAZE3Q.NS,HIGH,NSE,35.83,,,,,,,,,,,,
beaten_down4,328.,Fedders Holding,57.95,40.94,1166.05,0.00,16.46,-39.33,77.40,-45.50,7.35,,7.03,,/company/511628/consolidated/,511628.BO,HIGH,BSE,44.81,,,,,,,,,,,,
beaten_down4,183.,Filatex India,51.50,15.98,2285.86,0.49,40.73,26.14,1049.40,-0.47,14.08,,10.61,,/company/FILATEX/,FILATEX.NS,HIGH,NSE,29.83,,,,,,,,,,,,
beaten_down4,59.,Fineotex Chem,249.98,27.47,2864.15,0.32,25.03,-13.70,137.07,-3.40,23.76,,18.37,,/company/FCL/consolidated/,FCL.NS,HIGH,NSE,40.96,,,,,,,,,,,,
beaten_down4,304.,Finolex Inds.,199.40,33.48,12372.31,1.00,96.93,-45.85,1043.15,-8.53,8.77,,6.76,,/company/FINPIPE/,FINPIPE.NS,HIGH,NSE,40.37,,,,,,,,,,,,
beaten_down4,161.,Firstsour.Solu.,326.25,37.10,23066.79,1.23,169.32,25.20,2217.65,23.81,15.37,,15.03,,/company/FSL/consolidated/,FSL.NS,HIGH,NSE,22.84,,,,,,,,,,,,
beaten_down4,156.,Flair Writing,305.70,28.37,3221.94,0.33,27.13,5.69,242.22,9.21,15.62,,11.87,,/company/FLAIR/,FLAIR.NS,HIGH,NSE,14.37,,,,,,,,,,,,
beaten_down4,291.,G N F C,496.20,12.97,7291.20,3.63,83.00,-29.66,1601.00,-20.78,9.57,,7.08,,/company/GNFC/consolidated/,GNFC.NS,HIGH,NSE,27.00,,,,,,,,,,,,
beaten_down4,351.,G S F C,196.53,12.19,7831.28,2.54,138.60,58.69,2184.41,1.01,6.18,,4.77,,/company/GSFC/consolidated/,GSFC.NS,HIGH,NSE,15.09,,,,,,,,,,,,
beaten_down4,184.,GAIL (India),174.56,11.78,114774.94,4.30,2382.24,-25.57,35310.68,1.65,14.05,,13.09,,/company/GAIL/consolidated/,GAIL.NS,HIGH,NSE,27.86,,,,,,,,,,,,
beaten_down4,354.,GE Power,334.00,,2245.40,0.00,34.72,245.70,286.85,16.42,6.09,,105.32,,/company/GVPIL/consolidated/,GVPIL.NS,HIGH,NSE,26.91,,,,,,,,,,,,
beaten_down4,1.,GHV Infra,317.55,104.32,2288.74,0.00,4.72,6842.86,80.46,,68.53,,82.12,,/company/505504/,505504.BO,HIGH,BSE,10.77,,,,,,,,,,,,
beaten_down4,176.,GNA Axles,313.30,13.14,1345.02,0.96,23.03,-17.10,344.21,-13.87,14.31,,12.54,,/company/GNA/,GNA.NS,HIGH,NSE,31.71,,,,,,,,,,,,
beaten_down4,332.,GOCL Corpn.,359.85,19.09,1783.87,2.78,1222.55,-0.30,3.39,-11.72,7.02,,7.45,,/company/GOCLCORP/consolidated/,GOCLCORP.NS,HIGH,NSE,19.75,,,,,,,,,,,,
beaten_down4,41.,GPT Healthcare,147.56,25.42,1210.80,1.69,7.68,-22.89,107.11,9.50,27.23,,21.30,,/company/GPTHEALTH/,GPTHEALTH.NS,HIGH,NSE,23.15,,,,,,,,,,,,
beaten_down4,192.,GRM Overseas,362.45,35.69,2223.70,0.00,19.09,5.94,326.78,-11.70,13.50,,16.03,,/company/GRMOVER/consolidated/,GRMOVER.NS,HIGH,NSE,8.85,,,,,,,,,,,,
beaten_down4,357.,GTPL Hathway,107.99,27.45,1214.49,1.85,7.32,-26.10,903.70,7.15,5.90,,4.13,,/company/GTPL/consolidated/,GTPL.NS,HIGH,NSE,38.24,,,,,,,,,,,,
beaten_down4,269.,Gandhar Oil Ref.,141.91,18.42,1389.01,0.35,26.09,-14.92,902.96,-9.23,10.59,,6.65,,/company/GANDHAR/consolidated/,GANDHAR.NS,HIGH,NSE,43.96,,,,,,,,,,,,
beaten_down4,31.,Garuda Cons,189.67,25.51,1764.72,0.01,28.01,223.82,125.16,256.28,30.09,,22.09,,/company/GARUDA/,GARUDA.NS,HIGH,NSE,17.53,,,,,,,,,,,,
beaten_down4,267.,Gateway Distri,62.14,12.77,3104.79,3.22,62.18,23.79,550.43,55.88,10.65,,12.24,,/company/GATEWAY/consolidated/,GATEWAY.NS,HIGH,NSE,37.18,,,,,,,,,,,,
beaten_down4,193.,General Insuranc,366.30,7.51,64263.67,2.73,2530.59,80.67,14623.26,13.48,13.32,,10.99,,/company/GICRE/consolidated/,GICRE.NS,HIGH,NSE,30.29,,,,,,,,,,,,
beaten_down4,111.,Geojit Fin. Ser.,78.15,14.47,2181.34,1.92,28.67,-37.79,153.15,-15.42,18.84,,16.83,,/company/GEOJITFSL/consolidated/,GEOJITFSL.NS,HIGH,NSE,48.92,,,,,,,,,,,,
beaten_down4,265.,Go Digit General,343.70,68.70,31734.20,0.00,138.33,36.50,2235.97,6.20,10.80,,11.87,,/company/GODIGIT/,GODIGIT.NS,HIGH,NSE,13.57,,,,,,,,,,,,
beaten_down4,63.,Godawari Power,246.64,22.30,16515.43,0.41,216.41,-24.62,1323.25,-1.43,23.25,,17.23,,/company/GPIL/consolidated/,GPIL.NS,HIGH,NSE,11.28,,,,,,,,,,,,
beaten_down4,57.,Goldiam Intl.,382.40,33.56,4317.98,0.78,33.61,52.86,229.73,38.56,24.59,,17.13,,/company/GOLDIAM/consolidated/,GOLDIAM.NS,HIGH,NSE,32.79,,,,,,,,,,,,
beaten_down4,144.,Gopal Snacks,345.80,97.26,4309.44,0.29,2.52,-90.04,322.17,-9.07,16.31,,11.42,,/company/GOPAL/,GOPAL.NS,HIGH,NSE,33.50,,,,,,,,,,,,
beaten_down4,62.,Grauer & Weil,86.10,26.01,3903.87,0.58,43.61,-14.00,253.26,-4.10,23.34,,17.58,,/company/GRAUWEIL/consolidated/,505710.BO,HIGH,BSE,28.25,,,,,,,,,,,,
beaten_down4,365.,Greaves Cotton,215.07,75.12,5007.79,0.93,20.85,222.97,745.43,16.53,5.13,,4.11,,/company/GREAVESCOT/consolidated/,GREAVESCOT.NS,HIGH,NSE,32.69,,,,,,,,,,,,
beaten_down4,220.,Greenply Industr,296.80,44.39,3706.46,0.17,28.46,-24.60,600.81,2.90,12.36,,12.03,,/company/GREENPLY/consolidated/,GREENPLY.NS,HIGH,NSE,26.13,,,,,,,,,,,,
beaten_down4,197.,Gufic BioScience,351.15,57.59,3521.24,0.03,12.07,-42.14,226.91,11.88,13.18,,12.32,,/company/GUFICBIO/,GUFICBIO.NS,HIGH,NSE,30.36,,,,,,,,,,,,
beaten_down4,346.,Guj Inds. Power,181.99,14.05,2824.77,2.25,57.47,-15.21,371.52,16.11,6.44,,6.19,,/company/GIPCL/,GIPCL.NS,HIGH,NSE,32.22,,,,,,,,,,,,
beaten_down4,54.,Guj Pipavav Port,158.62,19.40,7668.32,5.17,100.73,-3.74,250.45,1.82,24.89,,18.96,,/company/GPPL/,GPPL.NS,HIGH,NSE,28.20,,,,,,,,,,,,
beaten_down4,247.,Guj. Ambuja Exp,106.63,20.58,4890.81,0.23,65.02,-15.25,1291.23,18.41,11.46,,8.59,,/company/GAEL/consolidated/,GAEL.NS,HIGH,NSE,27.44,,,,,,,,,,,,
beaten_down4,164.,Guj.St.Petronet,318.25,17.09,17956.03,1.57,464.85,-16.08,4106.91,-13.12,15.16,,9.89,,/company/GSPL/consolidated/,GSPL.NS,HIGH,NSE,26.46,,,,,,,,,,,,
beaten_down4,101.,Gujarat Gas,435.10,26.15,29951.85,1.34,327.64,-0.93,3870.89,-13.02,19.50,,14.25,,/company/GUJGASLTD/consolidated/,GUJGASLTD.NS,HIGH,NSE,30.61,,,,,,,,,,,,
beaten_down4,215.,HLE Glascoat,462.55,56.11,3157.62,0.24,17.86,334.12,283.95,25.05,12.53,,10.67,,/company/HLEGLAS/consolidated/,HLEGLAS.NS,HIGH,NSE,20.22,,,,,,,,,,,,
beaten_down4,174.,HPL Electric,461.00,31.15,2964.25,0.22,18.48,8.28,383.03,-2.51,14.43,,10.76,,/company/HPL/consolidated/,HPL.NS,HIGH,NSE,27.96,,,,,,,,,,,,
beaten_down4,181.,Hariom Pipe,496.00,22.64,1535.98,0.12,23.61,34.84,460.96,34.32,14.11,,11.87,,/company/HARIOMPIPE/,HARIOMPIPE.NS,HIGH,NSE,34.56,,,,,,,,,,,,
beaten_down4,225.,Harsha Engg Intl,396.65,33.04,3611.26,0.25,37.93,5.21,365.29,6.45,12.14,,8.75,,/company/HARSHA/consolidated/,HARSHA.NS,HIGH,NSE,29.17,,,,,,,,,,,,
beaten_down4,379.,Hathway Cable,14.03,23.48,2483.46,0.00,31.03,63.75,530.50,5.55,3.03,,2.22,,/company/HATHWAY/consolidated/,HATHWAY.NS,HIGH,NSE,33.51,,,,,,,,,,,,
beaten_down4,250.,Heidelberg Cem.,203.22,40.02,4605.23,3.44,48.23,20.88,597.54,12.28,11.41,,7.48,,/company/HEIDELBERG/,HEIDELBERG.NS,HIGH,NSE,21.23,,,,,,,,,,,,
beaten_down4,51.,Heritage Foods,488.70,25.69,4534.94,0.51,40.55,-30.60,1136.76,10.08,25.28,,20.21,,/company/HERITGFOOD/consolidated/,HERITGFOOD.NS,HIGH,NSE,25.84,,,,,,,,,,,,
beaten_down4,240.,Hi-Tech Pipes,118.35,31.71,2403.78,0.02,20.92,15.90,791.36,-8.72,11.61,,7.95,,/company/HITECH/consolidated/,HITECH.NS,HIGH,NSE,43.35,,,,,,,,,,,,
beaten_down4,69.,Himadri Special,448.25,36.01,22136.80,0.13,179.36,48.17,1118.29,-6.84,22.01,,16.42,,/company/HSCL/consolidated/,HSCL.NS,HIGH,NSE,33.71,,,,,,,,,,,,
beaten_down4,222.,Hind.Oil Explor.,173.16,19.53,2289.92,0.00,43.87,-71.42,78.65,-42.23,12.33,,11.80,,/company/HINDOILEXP/consolidated/,HINDOILEXP.NS,HIGH,NSE,29.75,,,,,,,,,,,,
beaten_down4,325.,Honasa Consumer,286.55,131.00,9323.47,0.00,39.90,1.60,583.63,7.37,7.44,,5.51,,/company/HONASA/,HONASA.NS,HIGH,NSE,37.02,,,,,,,,,,,,
beaten_down4,329.,Huhtamaki India,234.29,24.28,1769.40,0.85,24.94,52.84,612.23,-4.26,7.14,,5.15,,/company/HUHTAMAKI/,HUHTAMAKI.NS,HIGH,NSE,42.86,,,,,,,,,,,,
beaten_down4,327.,I O C L,149.70,13.24,211394.94,2.00,6808.12,93.11,192340.65,-0.78,7.36,,6.51,,/company/IOC/consolidated/,IOC.NS,HIGH,NSE,12.79,,,,,,,,,,,,
beaten_down4,317.,IFCI,55.34,46.44,14910.34,0.00,62.43,137.51,407.18,5.00,8.08,,2.60,,/company/IFCI/consolidated/,IFCI.NS,HIGH,NSE,25.72,,,,,,,,,,,,
beaten_down4,358.,IFGL Refractori.,282.85,69.96,2038.74,1.24,10.81,-56.15,454.01,9.52,5.71,,3.94,,/company/IFGLEXPOR/consolidated/,IFGLEXPOR.NS,HIGH,NSE,12.84,,,,,,,,,,,,
beaten_down4,23.,IIFL Capital,288.30,12.68,8944.80,1.04,175.54,-3.76,617.37,-3.52,33.27,,31.58,,/company/IIFLCAPS/consolidated/,IIFLCAPS.NS,HIGH,NSE,35.79,,,,,,,,,,,,
beaten_down4,316.,IKIO Tech,212.42,79.50,1641.60,0.00,2.38,-82.89,120.14,-5.43,8.22,,5.55,,/company/IKIO/consolidated/,IKIO.NS,HIGH,NSE,30.13,,,,,,,,,,,,
beaten_down4,302.,IOL Chemicals,106.99,29.83,3140.45,0.75,33.96,14.42,551.69,9.82,8.86,,6.13,,/company/IOLCP/,VINYLINDIA.NS,HIGH,NSE,15.53,,,,,,,,,,,,
beaten_down4,67.,ION Exchange,406.80,28.20,5966.40,0.37,48.44,8.32,583.19,2.75,22.34,,18.66,,/company/IONEXCHANG/consolidated/,IONEXCHANG.NS,HIGH,NSE,45.34,,,,,,,,,,,,
beaten_down4,315.,IRM Energy,368.55,37.44,1513.25,0.41,13.92,-25.56,262.50,16.49,8.26,,4.68,,/company/IRMENERGY/consolidated/,IRMENERGY.NS,HIGH,NSE,16.81,,,,,,,,,,,,
beaten_down4,14.,ITC,405.60,25.37,508100.41,3.54,5343.41,4.71,21494.79,20.91,36.79,,27.32,,/company/ITC/consolidated/,ITC.NS,HIGH,NSE,16.37,,,,,,,,,,,,
beaten_down4,290.,ITC Hotels,221.46,72.16,46123.91,0.00,133.71,53.82,815.54,15.54,9.63,,6.66,,/company/ITCHOTELS/consolidated/,ITCHOTELS.NS,HIGH,NSE,15.35,,,,,,,,,,,,
beaten_down4,324.,Imagica. Enter.,53.68,54.33,3037.54,0.00,44.31,-33.46,148.10,-19.50,7.44,,7.67,,/company/IMAGICAA/consolidated/,IMAGICAA.NS,HIGH,NSE,35.78,,,,,,,,,,,,
beaten_down4,128.,Indef Manufactur,356.05,33.15,1139.36,0.56,5.86,2.27,38.13,-0.03,17.66,,14.52,,/company/BAJAJINDEF/,BAJAJINDEF.NS,HIGH,NSE,38.70,,,,,,,,,,,,
beaten_down4,208.,India Pesticides,210.18,24.53,2420.51,0.36,34.91,79.21,275.18,24.88,12.82,,9.52,,/company/IPL/consolidated/,IPL.NS,HIGH,NSE,14.54,,,,,,,,,,,,
beaten_down4,4.,Indian Energy Ex,141.18,28.99,12588.92,2.12,113.04,21.00,139.99,13.30,53.61,,40.53,,/company/IEX/,IEX.NS,HIGH,NSE,34.46,,,,,,,,,,,,
beaten_down4,117.,Indo Amines,138.82,15.32,1007.66,0.36,28.84,49.35,287.59,8.55,18.32,,19.01,,/company/INDOAMIN/consolidated/,INDOAMIN.NS,HIGH,NSE,38.93,,,,,,,,,,,,
beaten_down4,191.,Indo Count Inds.,269.65,25.92,5340.54,0.74,37.79,-51.43,958.71,1.84,13.52,,11.30,,/company/ICIL/consolidated/,ICIL.NS,HIGH,NSE,36.40,,,,,,,,,,,,
beaten_down4,319.,Indo Farm Equip.,236.11,42.78,1134.55,0.00,5.43,121.63,96.26,28.42,7.74,,5.56,,/company/INDOFARM/consolidated/,INDOFARM.NS,HIGH,NSE,19.47,,,,,,,,,,,,
beaten_down4,12.,Indrapr.Medical,455.50,24.90,4175.71,0.99,51.46,14.94,365.06,4.94,39.10,,30.04,,/company/INDRAMEDCO/,INDRAMEDCO.NS,HIGH,NSE,20.37,,,,,,,,,,,,
beaten_down4,86.,Indraprastha Gas,209.02,17.57,29262.83,2.03,427.81,-10.84,3914.00,11.30,20.85,,16.39,,/company/IGL/consolidated/,IGL.NS,HIGH,NSE,24.79,,,,,,,,,,,,
beaten_down4,36.,Indus Towers,352.05,9.74,94875.26,0.00,1736.80,-9.82,8057.60,9.14,28.99,,32.50,,/company/INDUSTOWER/consolidated/,INDUSTOWER.NS,HIGH,NSE,18.13,,,,,,,,,,,,
beaten_down4,308.,Infibeam Avenues,16.45,24.74,5298.73,0.00,58.43,-12.31,1280.21,71.83,8.65,,6.47,,/company/INFIBEAM/consolidated/,INFIBPP.NS,HIGH,NSE,43.06,,,,,,,,,,,,
beaten_down4,137.,InfoBeans Tech.,493.45,21.99,1196.12,0.20,23.32,200.90,111.85,15.36,16.81,,12.37,,/company/INFOBEAN/consolidated/,INFOBEAN.NS,HIGH,NSE,32.21,,,,,,,,,,,,
beaten_down4,48.,Innovana Think.,498.70,21.78,1022.34,0.00,13.12,27.59,32.09,27.75,25.60,,22.92,,/company/INNOVANA/consolidated/,INNOVANA.NS,HIGH,NSE,23.22,,,,,,,,,,,,
beaten_down4,2.,International Ge,359.30,31.65,15527.50,0.70,126.53,62.55,300.91,15.74,68.01,,54.37,,/company/IGIL/consolidated/,GENESYS.NS,HIGH,NSE,44.06,,,,,,,,,,,,
beaten_down4,241.,Ircon Intl.,173.62,24.45,16329.23,1.53,164.10,-26.54,1786.28,-21.90,11.60,,11.33,,/company/IRCON/consolidated/,IRCON.NS,HIGH,NSE,26.96,,,,,,,,,,,,
beaten_down4,98.,J.G.Chemicals,414.25,25.13,1623.28,0.24,16.36,3.75,218.01,7.64,20.00,,14.55,,/company/JGCHEM/consolidated/,JGCHEM.NS,HIGH,NSE,25.81,,,,,,,,,,,,
beaten_down4,309.,JK Paper,392.90,18.94,6655.82,1.27,85.44,-41.86,1674.16,-2.30,8.63,,7.04,,/company/JKPAPER/consolidated/,JKPAPER.NS,HIGH,NSE,24.93,,,,,,,,,,,,
beaten_down4,210.,JK Tyre & Indust,366.45,21.76,10041.46,0.82,163.35,-26.16,3868.94,6.32,12.78,,11.07,,/company/JKTYRE/consolidated/,JKTYRE.NS,HIGH,NSE,13.57,,,,,,,,,,,,
beaten_down4,297.,JM Financial,163.20,14.13,15605.45,1.65,458.77,165.85,1111.34,3.18,9.39,,9.01,,/company/JMFINANCIL/consolidated/,JMFINANCIL.NS,HIGH,NSE,18.32,,,,,,,,,,,,
beaten_down4,167.,JNK,276.45,62.40,1546.85,0.11,1.17,-82.06,98.89,12.49,14.93,,8.63,,/company/JNKINDIA/,JNKINDIA.NS,HIGH,NSE,62.84,,,,,,,,,,,,
beaten_down4,186.,JSW Infrast,317.00,41.73,66570.05,0.25,389.57,31.54,1223.85,21.20,13.92,,16.24,,/company/JSWINFRA/consolidated/,JSWINFRA.NS,HIGH,NSE,9.17,,,,,,,,,,,,
beaten_down4,255.,JTEKT India,163.12,64.04,4524.90,0.43,10.82,-27.28,566.02,2.37,11.22,,8.68,,/company/JTEKTINDIA/,JTEKTINDIA.NS,HIGH,NSE,13.69,,,,,,,,,,,,
beaten_down4,202.,JTL Industries,71.17,32.38,2718.99,0.18,15.87,-48.31,504.16,-2.23,13.01,,9.80,,/company/JTLIND/,JTLIND.NS,HIGH,NSE,39.07,,,,,,,,,,,,
beaten_down4,356.,Jagran Prakashan,71.50,9.91,1556.23,8.39,66.77,63.32,460.05,3.59,5.95,,6.21,,/company/JAGRAN/consolidated/,JAGRAN.NS,HIGH,NSE,25.09,,,,,,,,,,,,
beaten_down4,64.,Jagsonpal Pharma,222.38,34.75,1481.75,1.12,10.80,38.64,75.61,23.06,22.95,,18.58,,/company/JAGSNPHARM/,JAGSNPHARM.NS,HIGH,NSE,32.21,,,,,,,,,,,,
beaten_down4,371.,Jai Corp,144.97,16.43,2586.98,0.34,104.27,658.76,131.25,8.54,4.18,,4.10,,/company/JAICORPLTD/consolidated/,JAICORPLTD.NS,HIGH,NSE,63.85,,,,,,,,,,,,
beaten_down4,90.,Jamna Auto Inds.,100.92,22.41,4026.50,2.08,45.75,-1.36,573.33,2.91,20.74,,19.25,,/company/JAMNAAUTO/consolidated/,JAMNAAUTO.NS,HIGH,NSE,18.28,,,,,,,,,,,,
beaten_down4,386.,Jio Financial,300.05,118.96,190630.29,0.17,324.66,-3.23,612.46,46.58,1.47,,1.23,,/company/JIOFIN/consolidated/,JMFINANCIL.NS,HIGH,NSE,14.20,,,,,,,,,,,,
beaten_down4,348.,Juniper Hotels,285.70,82.28,6356.89,0.00,9.00,51.16,220.74,10.54,6.31,,2.64,,/company/JUNIPER/consolidated/,JUNIPER.NS,HIGH,NSE,28.24,,,,,,,,,,,,
beaten_down4,78.,Jupiter Wagons,338.30,45.35,14360.77,0.30,32.86,-63.17,410.85,-54.09,21.49,,16.96,,/company/JWL/,JWL.NS,HIGH,NSE,42.47,,,,,,,,,,,,
beaten_down4,56.,Jyothy Labs,318.10,31.92,11681.09,1.10,76.27,1.55,666.96,1.06,24.62,,18.97,,/company/JYOTHYLAB/consolidated/,JYOTHYLAB.NS,HIGH,NSE,42.04,,,,,,,,,,,,
beaten_down4,203.,K C P,197.90,13.30,2551.35,0.13,88.68,92.28,676.51,-2.10,12.99,,10.97,,/company/KCP/consolidated/,590066.BO,HIGH,BSE,25.84,,,,,,,,,,,,
beaten_down4,9.,K.P. Energy,399.75,21.83,2674.61,0.15,25.42,39.59,219.47,72.57,41.72,,45.44,,/company/KPEL/consolidated/,KPEL.NS,HIGH,NSE,40.78,,,,,,,,,,,,
beaten_down4,129.,KMC Speciality,66.19,46.04,1079.56,0.00,7.54,36.84,66.55,25.40,17.37,,13.91,,/company/524520/,524520.BO,HIGH,BSE,21.19,,,,,,,,,,,,
beaten_down4,37.,KNR Construct.,198.99,5.40,5596.29,0.13,123.41,-28.49,612.72,-37.79,28.58,,27.24,,/company/KNRCON/consolidated/,KNRCON.NS,HIGH,NSE,44.55,,,,,,,,,,,,
beaten_down4,234.,KRBL,343.70,14.57,7866.95,1.02,150.58,73.96,1584.35,32.12,11.84,,9.42,,/company/KRBL/consolidated/,KRBL.NS,HIGH,NSE,30.57,,,,,,,,,,,,
beaten_down4,201.,Kansai Nerolac,249.22,31.54,20149.50,1.00,215.59,-4.30,2162.03,1.36,13.03,,10.41,,/company/KANSAINER/consolidated/,KANSAINER.NS,HIGH,NSE,17.27,,,,,,,,,,,,
beaten_down4,278.,Kitex Garments,188.31,28.42,3756.78,0.27,19.30,-24.01,196.69,3.28,10.16,,14.31,,/company/KITEX/consolidated/,KITEX.NS,HIGH,NSE,41.95,,,,,,,,,,,,
beaten_down4,374.,Kokuyo Camlin,110.42,,1107.55,0.00,10.06,-38.05,227.39,-0.88,3.65,,1.95,,/company/KOKUYOCMLN/,KOKUYOCMLN.NS,HIGH,NSE,43.92,,,,,,,,,,,,
beaten_down4,74.,Krishana Phosch.,442.85,26.63,2681.57,0.11,30.58,86.35,395.54,40.88,21.74,,25.29,,/company/KRISHANA/,KRISHANA.NS,HIGH,NSE,28.46,,,,,,,,,,,,
beaten_down4,75.,Kross Ltd,202.36,25.56,1305.41,0.00,10.70,39.69,139.36,-4.80,21.72,,16.51,,/company/KROSS/,KROSS.NS,HIGH,NSE,17.94,,,,,,,,,,,,
beaten_down4,105.,L T Foods,401.30,22.45,13935.26,0.75,168.50,10.01,2463.92,19.00,19.23,,16.76,,/company/LTFOODS/consolidated/,LTFOODS.NS,HIGH,NSE,22.61,,,,,,,,,,,,
beaten_down4,159.,La Opala RG,242.36,27.38,2690.20,3.09,25.35,7.14,65.27,-10.40,15.43,,10.93,,/company/LAOPALA/,LAOPALA.NS,HIGH,NSE,35.88,,,,,,,,,,,,
beaten_down4,163.,Latent View,412.45,45.79,8521.26,0.00,50.57,30.59,236.02,31.94,15.22,,11.58,,/company/LATENTVIEW/consolidated/,LATENTVIEW.NS,HIGH,NSE,20.72,,,,,,,,,,,,
beaten_down4,106.,Laxmi Dental,327.75,77.91,1801.38,0.00,8.33,-27.83,65.60,9.94,19.20,,21.88,,/company/LAXMIDENTL/consolidated/,LAXMIDENTL.NS,HIGH,NSE,43.88,,,,,,,,,,,,
beaten_down4,310.,Laxmi Organic,209.03,57.62,5793.22,0.24,21.39,-37.73,692.93,-3.51,8.56,,5.93,,/company/LXCHEM/consolidated/,LXCHEM.NS,HIGH,NSE,28.14,,,,,,,,,,,,
beaten_down4,214.,Le Travenues,283.50,173.40,11067.94,0.00,18.95,62.47,314.47,72.90,12.62,,9.74,,/company/IXIGO/consolidated/,IXIGO.NS,HIGH,NSE,14.06,,,,,,,,,,,,
beaten_down4,122.,M B Agro Prod.,388.30,45.86,3402.55,0.13,28.21,145.52,409.69,104.49,18.00,,15.23,,/company/MBAPL/,MBAPL.NS,HIGH,NSE,16.49,,,,,,,,,,,,
beaten_down4,216.,M M Forgings,311.65,11.93,1504.70,1.28,22.34,-31.11,348.81,-5.35,12.50,,15.58,,/company/MMFL/,MMFL.NS,HIGH,NSE,47.84,,,,,,,,,,,,
beaten_down4,320.,MMTC,65.41,138.58,9811.50,0.00,44.26,-33.17,1.36,109.23,7.70,,5.87,,/company/MMTC/consolidated/,MMTC.NS,HIGH,NSE,25.84,,,,,,,,,,,,
beaten_down4,112.,MOIL,368.40,26.70,7496.40,1.53,51.51,-66.19,348.06,-29.38,18.76,,14.72,,/company/MOIL/,MOIL.NS,HIGH,NSE,9.17,,,,,,,,,,,,
beaten_down4,34.,MSTC,492.30,15.94,3465.79,8.23,42.34,7.85,77.43,12.15,29.26,,28.37,,/company/MSTCLTD/consolidated/,MSTCLTD.NS,HIGH,NSE,39.20,,,,,,,,,,,,
beaten_down4,384.,Mahindra Life.,361.10,77.16,7701.48,0.78,51.26,302.83,31.97,-83.01,2.20,,2.19,,/company/MAHLIFE/consolidated/,MAHLIFE.NS,HIGH,NSE,26.45,,,,,,,,,,,,
beaten_down4,16.,Mamata Machinery,451.10,25.70,1110.06,0.11,2.65,1104.55,38.66,39.97,34.92,,26.89,,/company/MAMATA/consolidated/,MAMATA.NS,HIGH,NSE,30.49,,,,,,,,,,,,
beaten_down4,157.,Manaksia Coated,135.26,55.38,1431.51,0.04,14.10,363.82,249.78,28.90,15.60,,8.43,,/company/MANAKCOAT/,MANAKCOAT.NS,HIGH,NSE,21.34,,,,,,,,,,,,
beaten_down4,368.,Manali Petrochem,64.94,34.05,1116.96,0.77,14.34,10.14,234.67,-2.39,4.66,,2.92,,/company/MANALIPETC/consolidated/,MANALIPETC.NS,HIGH,NSE,20.32,,,,,,,,,,,,
beaten_down4,148.,Marine Electric.,221.25,71.14,3052.02,0.14,11.59,62.83,166.98,20.60,16.06,,11.55,,/company/MARINE/consolidated/,MARINE.NS,HIGH,NSE,33.56,,,,,,,,,,,,
